12279,12280,12277,12279,12276,12275,12282,12275,12276,12275,12274,12277,12278,12278,12281,12281
12281,12282,12278,12281,12281,12280,12279,12277,12280,12280,12280,12278,12277,12276,12277,12279
12279,12276,12276,12282,12280,12276,12275,12278,12275,12275,12278,12278,12279,12281,12277,12278
12279,12282,12282,12275,12279,12282,12281,12278,12283,12274,12277,12276,12279,12281,12279,12279
12278,12280,12280,12278,12280,12278,12278,12282,12277,12278,12279,12279,12280,12277,12275,12277
12278,12277,12278,12276,12277,12281,12281,12277,12277,12276,12276,12280,12277,12281,12277,12277
12276,12277,12281,12282,12279,12275,12278,12280,12276,12276,12276,12275,12277,12280,12276,12278
12279,12276,12278,12277,12277,12277,12274,12275,12279,12277,12278,12278,12278,12281,12278,12278
12277,12275,12279,12278,12275,12278,12275,12278,12278,12275,12278,12277,12274,12278,12275,12275
12278,12275,12278,12273,12279,12275,12278,12278,12283,12279,12280,12279,12280,12278,12278,12279
12278,12277,12279,12279,12284,12278,12277,12278,12278,12276,12277,12280,12278,12277,12279,12277
12278,12281,12277,12279,12278,12281,12280,12277,12284,12278,12278,12281,12279,12278,12279,12279
12276,12284,12283,12277,12279,12280,12278,12280,12279,12281,12278,12282,12279,12279,12279,12279
12277,12279,12278,12276,12278,12277,12281,12282,12281,12279,12278,12281,12276,12279,12280,12280
12284,12282,12282,12280,12281,12280,12280,12287,12278,12279,12276,12278,12279,12278,12279,12278
12284,12277,12279,12278,12278,12276,12279,12281,12278,12279,12281,12277,12281,12280,12281,12280
12275,12279,12277,12280,12283,12278,12278,12279,12281,12281,12282,12282,12277,12278,12279,12278
12279,12279,12278,12280,12279,12279,12276,12280,12279,12279,12276,12278,12277,12277,12277,12281
12281,12277,12283,12280,12275,12283,12279,12280,12284,12278,12284,12282,12277,12279,12277,12283
12275,12277,12279,12277,12282,12281,12277,12280,12279,12280,12280,12280,12282,12280,12279,12279
12279,12281,12278,12275,12277,12277,12278,12276,12275,12276,12274,12277,12277,12277,12279,12282
12280,12283,12278,12279,12281,12279,12279,12282,12279,12277,12277,12276,12276,12278,12279,12278
12279,12276,12278,12278,12277,12276,12282,12280,12278,12279,12277,12280,12278,12276,12277,12278
12277,12276,12276,12276,12275,12277,12276,12277,12279,12280,12280,12278,12274,12276,12274,12278
12279,12277,12279,12278,12278,12280,12280,12281,12274,12279,12277,12275,12278,12276,12276,12275
12273,12276,12280,12277,12278,12277,12278,12282,12275,12275,12277,12277,12278,12278,12274,12276
12279,12279,12278,12279,12278,12282,12277,12277,12281,12278,12275,12278,12281,12281,12281,12279
12279,12281,12275,12278,12275,12281,12280,12279,12279,12273,12274,12278,12278,12282,12278,12282
12284,12281,12275,12276,12281,12282,12279,12275,12281,12279,12277,12278,12281,12278,12279,12279
12279,12278,12279,12276,12276,12277,12282,12278,12279,12277,12281,12276,12280,12278,12280,12281
12278,12279,12281,12282,12275,12279,12278,12280,12277,12278,12280,12279,12279,12277,12278,12278
12276,12282,12279,12277,12279,12278,12280,12276,12277,12277,12275,12273,12277,12276,12277,12275
12280,12274,12278,12280,12276,12278,12278,12277,12275,12278,12276,12277,12277,12279,12276,12274
12277,12276,12277,12278,12276,12277,12277,12274,12274,12279,12277,12277,12276,12277,12277,12279
12276,12276,12278,12277,12275,12278,12276,12276,12277,12273,12278,12276,12276,12277,12274,12273
12276,12277,12280,12278,12278,12277,12278,12276,12280,12275,12279,12278,12284,12276,12276,12278
12275,12278,12275,12279,12277,12276,12275,12278,12277,12279,12276,12282,12278,12278,12278,12278
12276,12276,12277,12278,12278,12279,12277,12276,12276,12277,12274,12275,12275,12278,12280,12280
12279,12277,12279,12279,12279,12277,12278,12277,12274,12276,12280,12276,12278,12275,12275,12277
12281,12278,12279,12280,12282,12279,12277,12279,12277,12280,12279,12280,12281,12282,12280,12280
12283,12278,12279,12277,12282,12279,12279,12279,12279,12277,12278,12277,12280,12277,12279,12280
12275,12282,12281,12282,12279,12277,12277,12279,12276,12278,12277,12279,12278,12273,12277,12275
12279,12277,12278,12278,12278,12278,12279,12280,12286,12277,12280,12276,12280,12277,12276,12276
12282,12280,12280,12275,12277,12273,12279,12278,12278,12277,12281,12278,12274,12276,12276,12277
12277,12281,12283,12282,12278,12279,12278,12276,12280,12278,12280,12278,12279,12279,12281,12283
12279,12284,12277,12279,12280,12279,12284,12280,12277,12280,12279,12276,12279,12277,12279,12279
12281,12280,12275,12276,12277,12281,12276,12278,12279,12275,12280,12274,12276,12281,12277,12279
12281,12278,12277,12277,12279,12279,12281,12280,12275,12278,12282,12279,12279,12278,12277,12278
12281,12283,12283,12278,12280,12278,12278,12278,12280,12277,12282,12279,12279,12282,12277,12277
12280,12278,12279,12282,12278,12277,12278,12278,12279,12277,12276,12277,12276,12273,12279,12279
12276,12277,12277,12280,12277,12275,12278,12280,12280,12285,12279,12278,12276,12280,12279,12281
12281,12280,12277,12278,12276,12277,12280,12279,12280,12277,12278,12277,12280,12278,12277,12277
12278,12279,12281,12280,12275,12282,12280,12275,12278,12277,12278,12278,12277,12274,12276,12278
12278,12277,12277,12279,12278,12276,12274,12274,12278,12280,12278,12278,12276,12274,12276,12276
12277,12276,12275,12276,12273,12276,12278,12277,12275,12275,12276,12280,12280,12275,12275,12274
12275,12276,12276,12274,12273,12276,12276,12279,12278,12282,12276,12278,12280,12277,12280,12280
12282,12277,12279,12277,12278,12281,12273,12273,12277,12275,12277,12278,12277,12281,12281,12280
12278,12279,12282,12276,12279,12278,12281,12282,12279,12279,12278,12279,12280,12280,12279,12279
12283,12282,12279,12278,12275,12275,12278,12278,12277,12276,12280,12276,12276,12278,12278,12276
12276,12272,12274,12278,12277,12278,12276,12277,12276,12278,12276,12275,12278,12276,12274,12279
12280,12279,12282,12278,12282,12280,12278,12280,12279,12279,12278,12279,12279,12281,12277,12278
12278,12279,12278,12279,12279,12279,12275,12280,12281,12280,12277,12276,12277,12280,12275,12277
12276,12276,12276,12278,12279,12276,12281,12277,12282,12278,12277,12281,12280,12277,12281,12277
12279,12277,12276,12276,12276,12276,12276,12275,12275,12278,12274,12278,12278,12278,12277,12277
12281,12278,12276,12274,12278,12277,12279,12280,12281,12277,12280,12282,12279,12277,12280,12275
12278,12275,12278,12279,12278,12276,12275,12274,12277,12278,12275,12283,12276,12282,12276,12277
12276,12274,12299,12423,12629,12888,13195,13551,13990,14496,15071,15687,16340,17046,17797,18590
19404,20248,21130,22073,23065,24074,25103,26169,27257,28357,29461,30550,31645,32758,33900,35044
36176,37314,38451,39603,40756,41892,43018,44154,45314,46492,47657,48825,49975,51126,52287,53413
54492,54500,54496,54502,54499,54498,54500,54505,54506,54504,54499,54498,54505,54501,54506,54494
54494,54488,54494,54491,54495,54493,54495,54497,54497,54498,54507,54494,54499,54504,54502,54499
54498,54499,54499,54498,54494,54498,54491,54491,54490,54496,54497,54503,54502,54499,54503,54503
54496,54510,54506,54504,54503,54499,54500,54498,54498,54494,54491,54502,54497,54497,54505,54503
54495,54509,54501,54500,54501,54506,54501,54498,54499,54501,54508,54504,54502,54509,54498,54503
54507,54509,54499,54494,54501,54492,54498,54498,54501,54505,54502,54495,54498,54498,54503,54496
54495,54495,54494,54494,54499,54496,54499,54492,54487,54491,54488,54496,54497,54496,54490,54493
54497,54496,54493,54489,54486,54487,54491,54491,54490,54491,54489,54487,54493,54491,54490,54488
54485,54488,54500,54502,54503,54501,54497,54496,54495,54499,54504,54500,54504,54501,54500,54500
54497,54497,54493,54494,54499,54499,54497,54500,54494,54496,54499,54507,54501,54489,54353,54010
53513,52833,51955,50918,49707,48334,46788,45063,43165,41116,38931,36608,34109,31444,28641,25704
22644,19432,16119,12708,12276,12280,12279,12280,12279,12279,12280,12278,12278,12280,12278,12279
12278,12280,12282,12279,12279,12278,12278,12277,12282,12282,12278,12278,12277,12280,12278,12280
12279,12280,12277,12282,12279,12282,12275,12281,12279,12282,12282,12280,12282,12277,12281,12278
12279,12279,12278,12278,12279,12277,12279,12277,12278,12277,12279,12276,12279,12275,12280,12277
12278,12278,12278,12279,12276,12280,12280,12280,12278,12278,12279,12275,12278,12276,12276,12282
12279,12274,12277,12280,12281,12277,12277,12276,12274,12277,12277,12277,12277,12276,12277,12277
12277,12278,12280,12277,12277,12278,12276,12277,12278,12277,12276,12280,12279,12277,12277,12279
12278,12278,12277,12281,12278,12282,12279,12277,12276,12278,12276,12280,12277,12274,12274,12275
12275,12277,12297,12425,12637,12927,13292,13737,14242,14794,15401,16053,16769,17537,18346,19174
20024,20909,21811,22722,23630,24550,25492,26462,27433,28394,29337,30286,31229,32157,33051,33920
34787,35667,36560,37433,38305,39155,40006,40845,41661,42445,43222,43995,44774,45553,46319,47068
47809,48550,49266,49946,50606,51256,51910,52562,53199,53817,54426,54500,54494,54499,54494,54488
54487,54492,54494,54483,54485,54490,54489,54486,54487,54491,54496,54487,54498,54487,54493,54497
54489,54490,54491,54489,54499,54499,54498,54494,54488,54498,54498,54491,54494,54503,54499,54512
54505,54507,54501,54489,54502,54497,54496,54496,54499,54496,54499,54505,54499,54498,54495,54501
54497,54496,54501,54496,54494,54499,54492,54501,54498,54499,54492,54491,54497,54499,54494,54497
54502,54492,54499,54494,54495,54496,54494,54497,54496,54493,54497,54503,54498,54507,54497,54490
54493,54496,54491,54497,54492,54493,54491,54495,54499,54497,54503,54500,54490,54492,54499,54502
54499,54495,54501,54498,54495,54489,54490,54495,54495,54497,54494,54495,54502,54487,54498,54493
54496,54491,54496,54494,54485,54496,54485,54494,54493,54491,54492,54503,54506,54494,54496,54493
54498,54497,54494,54491,54498,54500,54498,54491,54500,54499,54489,54438,54379,54292,54196,54071
53900,53708,53518,53333,53136,52915,52681,52424,52185,51926,51631,51322,51017,50719,50429,50141
49827,49494,49171,48848,48484,48094,47673,47241,46788,46324,45797,45243,44655,44028,43341,42582
41751,40869,39940,38966,37918,36781,35590,34331,32989,31561,30024,28421,26763,25045,23258,21390
19440,17419,15338,13177,12278,12278,12277,12278,12274,12280,12279,12279,12281,12281,12282,12278
12278,12281,12279,12280,12281,12280,12274,12281,12279,12282,12279,12277,12279,12277,12279,12276
12276,12278,12279,12278,12280,12279,12280,12281,12277,12281,12280,12276,12281,12279,12276,12283
12280,12280,12282,12280,12281,12280,12281,12278,12278,12280,12278,12282,12281,12281,12279,12281
12279,12283,12282,12280,12281,12281,12284,12281,12279,12278,12278,12275,12278,12279,12280,12279
12278,12275,12275,12276,12280,12278,12278,12279,12276,12277,12276,12276,12278,12279,12277,12278
12278,12274,12276,12278,12280,12279,12278,12280,12278,12280,12279,12276,12275,12277,12278,12280
12278,12275,12279,12280,12280,12277,12284,12277,12282,12282,12283,12281,12277,12281,12279,12282
12282,12281,12280,12283,12278,12277,12280,12277,12279,12278,12273,12277,12279,12280,12277,12275
12279,12277,12279,12275,12278,12280,12277,12278,12277,12278,12274,12277,12278,12279,12275,12279
12275,12280,12281,12281,12280,12277,12280,12279,12277,12281,12279,12278,12279,12277,12279,12275
12278,12295,12336,12410,12510,12621,12739,12871,13032,13218,13426,13640,13859,14095,14347,14614
14867,15127,15388,15679,16003,16334,16674,17017,17376,17753,18122,18472,18821,19184,19563,19952
20324,20690,21062,21439,21812,22175,22518,22863,23238,23621,24009,24385,24768,25158,25549,25926
26299,26655,27031,27425,27819,28202,28577,28953,29326,29701,30037,30358,30691,31031,31374,31712
32026,32342,32652,32951,33225,33466,33694,33931,34194,34453,34703,34957,35204,35461,35701,35922
36128,36336,36555,36780,36997,37202,37403,37608,37811,37994,38156,38319,38492,38675,38865,39041
39206,39378,39555,39719,39864,40014,40164,40345,40521,40700,40874,41055,41242,41425,41591,41738
41888,42050,42223,42395,42548,42700,42856,43014,43164,43286,43412,43534,43655,43792,43914,44028
44147,44272,44385,44483,44553,44626,44714,44807,44901,44971,45039,45108,45171,45220,45253,45278
45309,45364,45416,45453,45505,45542,45603,45644,45674,45699,45723,45758,45819,45870,45908,45948
45986,46027,46057,46064,46069,46086,46122,46165,46196,46228,46264,46301,46336,46353,46360,46366
46386,46415,46445,46470,46486,46511,46533,46533,46514,46480,46442,46392,46338,46242,46123,45967
45785,45556,45274,44936,44556,44141,43678,43153,42548,41869,41112,40270,39322,38246,37082,35832
34493,33037,31460,29768,27970,26071,24051,21907,19634,17277,14828,12291,12278,12281,12273,12277
12277,12277,12280,12280,12276,12277,12278,12277,12275,12281,12279,12276,12275,12277,12277,12276
12275,12279,12280,12276,12277,12277,12277,12274,12276,12278,12275,12278,12274,12270,12276,12278
12277,12274,12278,12279,12278,12276,12277,12278,12277,12282,12279,12273,12280,12278,12279,12282
12281,12280,12278,12280,12279,12278,12278,12278,12280,12275,12278,12278,12282,12278,12278,12280
12277,12275,12278,12276,12275,12274,12282,12275,12277,12275,12277,12278,12275,12276,12274,12282
12275,12273,12277,12276,12276,12275,12281,12278,12280,12278,12275,12281,12278,12279,12277,12276
12274,12277,12275,12274,12277,12279,12275,12279,12277,12271,12276,12277,12280,12276,12276,12277
12279,12276,12276,12278,12278,12279,12279,12279,12278,12275,12280,12276,12276,12272,12278,12275
12280,12278,12276,12278,12278,12276,12280,12276,12278,12283,12277,12275,12279,12280,12278,12300
12402,12586,12843,13148,13494,13890,14357,14894,15479,16099,16741,17428,18150,18894,19647,20416
21212,22055,22916,23795,24698,25602,26524,27465,28405,29325,30256,31214,32186,33168,34136,35100
36066,37043,38014,38962,39903,40857,41834,42810,43776,44738,45699,46664,47630,48565,49494,50387
51295,52221,53126,54011,54499,54493,54500,54495,54500,54498,54498,54489,54497,54487,54496,54495
54501,54489,54495,54488,54492,54497,54496,54494,54493,54491,54495,54491,54500,54494,54497,54488
54491,54493,54492,54492,54491,54485,54495,54496,54492,54495,54501,54503,54490,54491,54498,54496
54500,54484,54493,54487,54497,54497,54501,54489,54491,54488,54495,54489,54489,54484,54487,54490
54485,54500,54490,54490,54494,54492,54498,54498,54502,54495,54492,54497,54495,54494,54489,54495
54493,54494,54489,54494,54498,54490,54488,54492,54494,54488,54489,54494,54495,54494,54489,54489
54493,54486,54490,54488,54492,54489,54490,54491,54491,54487,54484,54484,54488,54486,54485,54490
54482,54488,54483,54483,54480,54487,54504,54503,54492,54492,54494,54491,54495,54495,54496,54492
54491,54488,54494,54490,54485,54491,54491,54491,54490,54494,54495,54488,54494,54501,54495,54495
54498,54496,54489,54495,54497,54494,54490,54496,54493,54497,54494,54497,54494,54496,54490,54490
54490,54495,54494,54496,54499,54497,54501,54496,54493,54490,54489,54490,54494,54495,54488,54490
54485,54488,54486,54492,54490,54475,54300,54022,53628,53097,52440,51649,50761,49754,48630,47370
45962,44417,42747,40945,38991,36876,34637,32282,29809,27209,24477,21646,18723,15696,12561,12279
12278,12279,12275,12277,12275,12279,12278,12279,12278,12277,12276,12278,12278,12281,12277,12280
12283,12280,12281,12281,12285,12281,12280,12279,12280,12280,12278,12285,12283,12278,12281,12280
12281,12279,12277,12281,12276,12281,12278,12275,12283,12282,12282,12280,12279,12274,12280,12277
12279,12277,12283,12281,12278,12280,12277,12281,12278,12278,12280,12277,12278,12278,12278,12278
12278,12274,12279,12276,12278,12279,12275,12279,12276,12276,12274,12275,12279,12278,12276,12279
12280,12279,12278,12278,12279,12281,12276,12280,12274,12279,12275,12278,12278,12279,12278,12278
12274,12278,12276,12279,12279,12279,12276,12277,12283,12280,12276,12278,12280,12274,12279,12279
12278,12276,12276,12278,12276,12278,12273,12281,12277,12278,12281,12281,12278,12280,12281,12279
12282,12279,12277,12277,12279,12277,12275,12277,12277,12278,12280,12282,12279,12276,12279,12362
12531,12758,13047,13422,13880,14411,14994,15620,16300,17033,17809,18615,19449,20314,21224,22181
23160,24148,25150,26166,27199,28237,29250,30270,31287,32322,33358,34373,35381,36389,37402,38418
39401,40365,41335,42319,43317,44304,45305,46276,47253,48222,49167,50088,51005,51927,52850,53788
54498,54495,54494,54502,54492,54493,54507,54505,54504,54502,54501,54502,54496,54488,54498,54494
54487,54490,54492,54500,54490,54498,54506,54498,54499,54499,54493,54503,54495,54505,54503,54489
54503,54501,54491,54492,54493,54498,54498,54500,54489,54500,54495,54496,54495,54493,54497,54494
54498,54490,54494,54498,54491,54498,54495,54493,54496,54499,54496,54490,54503,54495,54491,54492
54498,54507,54491,54496,54493,54500,54497,54502,54490,54495,54497,54496,54501,54503,54501,54495
54494,54499,54494,54491,54498,54499,54506,54503,54498,54493,54494,54496,54495,54498,54498,54501
54494,54495,54494,54501,54490,54492,54495,54492,54496,54489,54490,54492,54497,54497,54489,54494
54495,54497,54484,54495,54500,54507,54507,54505,54516,54502,54501,54500,54496,54490,54500,54495
54486,54495,54493,54494,54492,54495,54491,54490,54493,54494,54495,54493,54488,54496,54493,54488
54496,54490,54494,54501,54501,54497,54497,54497,54493,54492,54495,54495,54495,54489,54487,54496
54500,54491,54492,54493,54498,54498,54494,54497,54496,54489,54499,54494,54495,54495,54496,54488
54489,54494,54497,54494,54496,54498,54493,54499,54498,54498,54494,54492,54504,54500,54503,54498
54452,54342,54175,53962,53716,53426,53095,52686,52218,51696,51107,50430,49660,48814,47900,46913
45839,44664,43380,41996,40513,38914,37184,35312,33325,31223,29019,26688,24233,21662,18987,16210
13311,12273,12278,12277,12275,12275,12280,12279,12279,12276,12274,12273,12274,12275,12274,12276
12277,12279,12275,12281,12277,12281,12279,12275,12276,12280,12278,12279,12277,12278,12277,12275
12277,12279,12278,12280,12277,12280,12279,12281,12276,12276,12277,12276,12276,12275,12275,12279
12274,12278,12274,12279,12277,12277,12278,12274,12278,12276,12276,12274,12276,12277,12276,12278
12276,12278,12276,12273,12278,12277,12279,12280,12277,12276,12278,12278,12277,12275,12277,12279
12277,12281,12279,12278,12277,12274,12277,12276,12276,12279,12275,12274,12277,12278,12278,12278
12275,12274,12278,12278,12275,12279,12279,12281,12278,12278,12281,12276,12276,12277,12277,12275
12276,12279,12278,12276,12277,12278,12279,12279,12277,12278,12279,12279,12279,12278,12273,12277
12276,12278,12277,12277,12277,12279,12278,12275,12279,12278,12279,12274,12276,12330,12477,12698
12997,13385,13821,14301,14830,15419,16079,16789,17532,18306,19104,19944,20807,21674,22545,23416
24312,25236,26156,27058,27954,28855,29754,30632,31483,32316,33141,33975,34814,35635,36442,37255
38059,38865,39650,40411,41177,41963,42755,43548,44338,45102,45861,46619,47362,48079,48779,49484
50193,50915,51617,52302,52983,53656,54326,54495,54505,54497,54499,54495,54499,54492,54498,54492
54493,54495,54497,54484,54496,54498,54494,54490,54490,54495,54491,54495,54494,54496,54490,54491
54494,54494,54493,54492,54500,54497,54501,54509,54501,54497,54502,54507,54493,54490,54500,54495
54497,54503,54498,54495,54502,54493,54500,54498,54494,54503,54506,54498,54499,54505,54505,54506
54500,54500,54496,54505,54497,54503,54503,54505,54506,54498,54499,54498,54498,54494,54500,54499
54505,54496,54498,54498,54497,54501,54497,54497,54493,54493,54499,54499,54501,54500,54498,54497
54504,54493,54508,54506,54510,54500,54509,54505,54496,54501,54498,54495,54496,54496,54504,54503
54502,54498,54497,54495,54491,54490,54493,54493,54493,54491,54498,54494,54493,54491,54493,54498
54500,54497,54497,54491,54498,54502,54496,54495,54493,54504,54497,54499,54491,54492,54492,54492
54501,54496,54494,54492,54489,54493,54493,54500,54491,54500,54494,54499,54499,54497,54500,54504
54505,54498,54493,54504,54500,54501,54497,54492,54495,54495,54505,54498,54505,54503,54495,54493
54496,54496,54497,54493,54493,54492,54487,54496,54496,54498,54493,54496,54491,54490,54497,54495
54496,54492,54491,54502,54493,54497,54481,54412,54287,54092,53842,53526,53169,52729,52192,51583
50905,50154,49351,48457,47474,46402,45259,44018,42683,41237,39694,38082,36384,34595,32698,30708
28641,26494,24276,21938,19563,17131,14651,12280,12277,12278,12275,12280,12280,12280,12279,12277
12279,12276,12279,12283,12284,12279,12280,12281,12278,12281,12277,12274,12274,12276,12276,12277
12275,12278,12275,12277,12280,12280,12281,12275,12278,12280,12277,12279,12277,12276,12277,12279
12274,12276,12277,12277,12277,12278,12276,12280,12277,12279,12280,12278,12277,12280,12282,12281
12278,12282,12282,12281,12276,12277,12276,12278,12275,12278,12279,12279,12278,12277,12274,12281
12279,12276,12279,12279,12277,12275,12276,12277,12273,12278,12274,12277,12277,12277,12275,12277
12278,12279,12276,12276,12277,12279,12281,12280,12279,12278,12277,12275,12277,12277,12279,12276
12276,12280,12281,12281,12280,12279,12279,12282,12282,12283,12278,12277,12277,12277,12274,12277
12281,12281,12279,12282,12278,12280,12278,12278,12278,12281,12284,12277,12282,12288,12387,12564
12792,13060,13389,13773,14199,14645,15112,15613,16157,16740,17334,17945,18562,19202,19867,20517
