1023,1023,1023,1023,1023,1023,1022,942,861,776,699,630,568,510,449,380,1023
301,211,121,32,2,0,0,0,0,0,0,0,0,0,0,0,1023
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1023
1,0,0,0,0,10,14,6,0,0,0,0,0,1,8,18,1023
25,14,0,0,0,0,0,0,9,21,24,22,6,0,0,0,1023
0,3,8,24,25,25,7,0,0,0,0,3,13,22,26,21,1023
5,0,0,0,0,5,12,24,25,24,9,0,1,2,0,3,1022
13,21,25,20,2,0,0,0,0,5,13,28,33,34,18,0,942
0,0,0,3,16,29,38,31,18,0,0,0,0,8,19,37,861
45,41,28,8,0,0,0,10,22,37,46,40,31,8,0,0,776
0,8,24,37,46,42,35,14,0,0,0,9,27,39,52,47,699
36,13,0,0,0,8,26,42,49,48,38,19,0,0,0,10,630
26,36,39,34,19,0,0,0,0,7,20,35,41,40,23,0,568
0,0,0,4,10,19,23,13,0,0,0,0,0,0,5,9,510
9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,449
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,380
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,2,0,0,2,5,13,22,0
22,6,0,0,0,0,1,11,22,34,38,28,8,0,0,0,0
4,18,35,47,57,54,40,25,7,2,8,29,47,64,72,76,0
66,53,41,37,48,65,85,105,110,109,100,85,69,68,78,93,0
113,130,133,134,122,107,93,91,98,116,137,153,163,162,152,138,0
126,117,122,137,154,173,180,178,171,158,149,147,158,175,199,214,0
227,225,216,205,192,195,204,225,245,265,274,275,267,259,251,258,0
273,294,315,332,342,343,333,328,321,320,334,354,376,398,405,408,0
402,397,391,397,412,435,461,483,497,498,492,488,487,494,507,530,0
554,571,582,586,581,572,567,573,587,610,635,656,666,669,663,658,0
653,652,666,688,710,735,746,749,747,744,744,755,774,797,826,851,0
865,869,868,862,862,870,887,913,942,963,977,984,982,979,983,991,0
1011,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,3
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,10
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,14
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,6
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1022,979,940,912,888,875,862,841,809,763,710,650,0
594,548,508,473,434,389,331,264,189,116,50,3,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,25
9,20,29,29,22,0,0,0,0,3,13,25,38,41,33,16,14
0,0,0,3,18,34,47,53,45,32,13,0,0,6,25,43,0
57,65,55,44,25,11,6,16,31,49,66,72,71,64,47,37,0
36,41,58,75,90,100,100,87,73,64,65,81,101,128,144,156,0
155,143,130,119,124,135,152,175,191,202,204,197,189,187,189,203,0
224,246,264,278,279,275,269,266,273,287,311,331,353,366,369,363,0
358,356,363,375,402,428,448,461,466,464,460,459,472,488,512,541,0
563,573,575,572,571,571,582,598,627,655,675,690,696,698,694,695,9
707,728,754,781,805,822,831,831,832,838,850,874,903,932,961,978,21
985,986,979,986,998,1018,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,24
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,22
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,6
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,3
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,8
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,24
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,25
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,25
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,7
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,3
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,13
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,22
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,26
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,21
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,5
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0
